Tornado Number per Year,Year,Month,Day,Date,Time,TimeZone,State,State FIPS Number,Number of Tornado per State per Year,Magnitude,Injuries,Fatalities,Property Loss ($),Crop Loss (millions $),Starting Latitude,Starting Longitude,Ending Latitude,Ending Longitude,Length (miles),Width (yards),fc
532898,2014,8,28,8/28/14,17:44:00,3,SD,46,0,0,0,0,0,0,43.04,-97.38,43.08,-97.33,3.74,50,0
539935,2014,8,31,8/31/14,18:10:00,3,MA,25,0,0,0,0,0.1,0,42.24,-71.8,42.26,-71.77,2.06,176,0
533460,2014,8,31,8/31/14,18:57:00,3,IA,19,0,0,0,0,0,0.01,42.11,-94.68,42.13,-94.65,1.9,60,0
533461,2014,8,31,8/31/14,19:36:00,3,IA,19,0,1,0,0,0.2,0.01,42.31,-94.07,42.31,-94,3.32,40,0
544375,2014,9,1,9/1/14,11:47:00,3,MI,26,0,1,0,0,0.16,0,44.81,-85.02,44.86,-84.98,4.02,125,0
544378,2014,9,1,9/1/14,12:16:00,3,MI,26,0,1,0,0,0.09,0,44.76,-84.77,44.84,-84.63,9.14,75,0
544374,2014,9,1,9/1/14,12:42:00,3,MI,26,0,1,0,0,0.21,0,44.91,-84.51,44.96,-84.38,7.21,210,0
544377,2014,9,1,9/1/14,12:43:00,3,MI,26,0,0,0,0,0.02,0,45.23,-84.55,45.23,-84.54,0.67,30,0
543894,2014,9,1,9/1/14,18:41:00,3,OK,40,0,0,0,0,0,0,36.93,-95.1,36.93,-95.1,0.2,50,0
532080,2014,9,1,9/1/14,19:01:00,3,KS,20,0,0,0,0,0,0,37.12,-96.71,37.12,-96.64,3.69,100,0
532082,2014,9,1,9/1/14,19:25:00,3,KS,20,0,1,0,0,0,0,37.06,-96.52,37.04,-96.39,7.4,100,0
542342,2014,9,1,9/1/14,21:43:00,3,MO,29,0,1,0,0,0,0,38.43,-90.66,38.42,-90.55,6.4,60,0
532297,2014,9,1,9/1/14,22:13:00,3,MO,29,0,1,0,0,0.05,0,37.03,-94.45,37,-94.44,2.22,100,0
532303,2014,9,1,9/1/14,22:14:00,3,MO,29,0,1,0,0,0,0,37.03,-94.43,36.99,-94.4,2.7,400,0
532304,2014,9,1,9/1/14,22:36:00,3,MO,29,0,0,0,0,0.01,0,37.01,-94.12,37.02,-94.1,1.24,100,0
537556,2014,9,2,9/2/14,13:09:00,3,LA,22,0,1,0,0,0.25,0,32.15,-93.58,32.15,-93.48,6.04,350,0
532610,2014,9,2,9/2/14,17:10:00,3,NY,36,0,1,0,0,0.1,0,42.1,-76.71,42.13,-76.6,6,150,0
532611,2014,9,2,9/2/14,18:32:00,3,NY,36,0,1,0,0,0.01,0,42.14,-75.36,42.14,-75.35,0.1,50,0
533364,2014,9,4,9/4/14,2:26:00,3,ND,38,0,0,0,0,0,0,46.79,-98.09,46.8,-98.07,1.05,30,0
533367,2014,9,4,9/4/14,3:17:00,3,ND,38,0,1,0,0,0,0,46.65,-97.25,46.64,-97.01,11.64,250,0
533372,2014,9,4,9/4/14,3:48:00,3,MN,27,0,2,0,0,0.01,0.01,46.5,-96.27,46.51,-96.32,2.7,200,0
533380,2014,9,4,9/4/14,4:42:00,3,MN,27,0,1,0,0,0,0,46.49,-95.39,46.51,-95.37,2,250,0
539703,2014,9,6,9/6/14,12:39:00,3,LA,22,0,0,0,0,0,0,29.94,-92.76,29.94,-92.76,0.01,10,0
532956,2014,9,7,9/7/14,12:27:00,3,SC,45,0,0,0,0,0.01,0,33.43,-80.4,33.43,-80.4,0.43,30,0
543875,2014,9,8,9/8/14,14:45:00,3,NC,37,0,2,1,0,0.2,0,34.83,-77.9,34.83,-77.9,0.15,100,0
533721,2014,9,9,9/9/14,15:29:00,3,NE,31,0,1,0,0,0.05,0.1,40.62,-95.99,40.59,-95.84,7.72,965,0
543440,2014,9,9,9/9/14,16:50:00,3,MO,29,0,0,0,0,0,0,40.44,-95.45,40.43,-95.36,4.89,25,0
543441,2014,9,9,9/9/14,18:10:00,3,MO,29,0,0,0,0,0,0,40.2,-95.09,40.2,-95.03,3.04,30,0
543443,2014,9,9,9/9/14,18:35:00,3,MO,29,0,0,0,0,0,0,40.18,-95.12,40.18,-95.12,0.08,25,0
543444,2014,9,9,9/9/14,18:40:00,3,MO,29,0,0,0,0,0,0,40.19,-95.11,40.19,-95.11,0.11,25,0
542447,2014,9,9,9/9/14,20:10:00,3,MO,29,0,0,0,0,0,0,38.76,-90.59,38.77,-90.57,1.69,25,0
543445,2014,9,9,9/9/14,21:22:00,3,MO,29,0,0,0,0,0,0,39.99,-94.35,39.99,-94.34,0.75,25,0
543446,2014,9,10,9/10/14,1:40:00,3,MO,29,0,1,0,0,0,0,40.17,-92.74,40.22,-92.4,18.27,20,0
543906,2014,9,10,9/10/14,15:22:00,3,OH,39,0,0,0,0,0.1,0,41.17,-81.4,41.17,-81.39,0.47,50,0
543907,2014,9,10,9/10/14,15:29:00,3,OH,39,0,0,0,0,0.04,0,41.19,-81.38,41.2,-81.36,0.96,50,0
543908,2014,9,10,9/10/14,15:34:00,3,OH,39,0,0,0,0,0.01,0,41.2,-81.3,41.2,-81.3,0.1,20,0
543909,2014,9,10,9/10/14,15:54:00,3,OH,39,0,0,0,0,0.01,0,41.34,-81.19,41.34,-81.18,0.76,50,0
535277,2014,9,17,9/17/14,14:38:00,3,AR,5,0,0,0,0,0.04,0,35.99,-92.97,35.96,-92.94,2.73,250,0
535602,2014,9,19,9/19/14,17:19:00,3,MN,27,0,2,0,0,0.6,0.1,48.86,-97.02,48.83,-96.85,10,500,0
535622,2014,9,19,9/19/14,18:21:00,3,MN,27,0,1,0,0,0.3,0.1,48.7,-96.38,48.7,-96.27,7,300,0
541410,2014,9,20,9/20/14,18:00:00,3,NV,32,0,0,0,0,0,0,39.07,-116.51,39.06,-116.51,0.4,20,0
540312,2014,9,21,9/21/14,3:47:00,3,MI,26,0,1,0,0,0.4,0,42.7,-83.19,42.71,-83.17,1.23,150,0
542327,2014,9,27,9/27/14,14:55:00,3,AZ,4,0,0,0,0,0.5,0,34.47,-112.41,34.49,-112.4,2.1,700,0
538581,2014,9,29,9/29/14,16:25:00,3,NM,35,0,1,0,0,0.1,0,36.9,-106.81,36.92,-106.78,2.26,700,0
543507,2014,9,30,9/30/14,15:45:00,3,SD,46,0,0,0,0,0,0,45.89,-99.25,45.89,-99.25,0.3,10,0
538949,2014,10,2,10/2/14,19:24:00,3,AR,5,0,1,0,0,0.14,0,34.53,-92.12,34.58,-91.9,12.71,300,0
538952,2014,10,2,10/2/14,19:55:00,3,AR,5,0,1,0,0,0.02,0,34.63,-91.56,34.63,-91.48,4.08,200,0
544822,2014,10,2,10/2/14,20:28:00,3,AR,5,0,0,0,0,0,0,35.57,-90.9,35.58,-90.9,0.7,33,0
541784,2014,10,2,10/2/14,23:10:00,3,KY,21,0,1,0,0,0.07,0,36.83,-88.35,36.83,-88.35,0.38,125,0
541785,2014,10,3,10/3/14,0:15:00,3,KY,21,0,1,0,0,0.04,0,36.85,-87.59,36.86,-87.57,1.36,110,0
540213,2014,10,3,10/3/14,2:12:00,3,AL,1,0,0,0,0,0,0,34.69,-86.73,34.69,-86.72,0.7,250,0
540212,2014,10,3,10/3/14,3:02:00,3,AL,1,0,0,0,0,0,0,34.4,-86.15,34.41,-86.14,0.48,75,0
546447,2014,10,6,10/6/14,0:01:00,3,OK,40,0,1,0,0,0.05,0,35.25,-94.72,35.25,-94.71,0.8,75,0
545840,2014,10,6,10/6/14,17:02:00,3,KY,21,0,1,0,0,0,0,36.83,-85.4,36.83,-85.39,0.17,100,0
538978,2014,10,6,10/6/14,17:13:00,3,KY,21,0,1,0,0,0,0,36.84,-85.2,36.85,-85.16,2.17,150,0
544825,2014,10,6,10/6/14,17:40:00,3,GA,13,0,1,0,0,0.3,0,34.93,-85.12,34.93,-85.12,0.29,100,0
539211,2014,10,7,10/7/14,12:50:00,3,KY,21,0,1,0,0,0.02,0,38.46,-85.46,38.46,-85.46,0.12,50,0
539315,2014,10,7,10/7/14,13:39:00,3,KY,21,0,1,0,0,0.07,0,38.46,-84.69,38.45,-84.54,12.13,150,0
539222,2014,10,7,10/7/14,13:48:00,3,KY,21,0,1,0,0,0,0,38.28,-84.69,38.3,-84.64,2.79,150,0
539217,2014,10,7,10/7/14,13:49:00,3,KY,21,0,1,0,0,0.05,0,38.29,-84.63,38.27,-84.57,3.55,150,0
539218,2014,10,7,10/7/14,14:05:00,3,KY,21,0,1,0,0,0.25,0,38.38,-84.36,38.36,-84.3,3.66,275,0
539215,2014,10,7,10/7/14,14:12:00,3,KY,21,0,1,1,0,0.25,0,38.2,-84.26,38.22,-84.23,1.7,60,0
544765,2014,10,7,10/7/14,14:35:00,3,KY,21,0,1,0,0,0,0,38.21,-83.94,38.21,-83.93,0.6,50,0
544766,2014,10,7,10/7/14,14:53:00,3,KY,21,0,1,0,0,0,0,38.07,-83.66,38.07,-83.66,0.3,35,0
546633,2014,10,7,10/7/14,16:35:00,3,IN,18,0,0,0,0,0,0,39.5,-86.77,39.5,-86.77,0.1,50,0
539166,2014,10,7,10/7/14,20:41:00,3,WV,54,0,2,0,0,0.28,0,37.6,-81.2,37.6,-81.15,3.01,150,0
544767,2014,10,7,10/7/14,20:44:00,3,KY,21,0,1,0,0,0,0,37.61,-82.59,37.61,-82.59,0.1,130,0
544953,2014,10,7,10/7/14,21:39:00,3,WV,54,0,1,2,0,0.17,0,37.45,-81.22,37.43,-81.12,5.54,180,0
540395,2014,10,9,10/9/14,20:10:00,3,TX,48,0,1,0,0,0,0,35.42,-101.05,35.48,-100.95,7.03,125,0
546254,2014,10,10,10/10/14,19:35:00,3,TN,47,0,1,0,0,0.2,0,35.86,-87.39,35.86,-87.35,1.97,100,0
543118,2014,10,13,10/13/14,3:52:00,3,TX,48,0,1,0,0,1,0,32.77,-95.05,32.78,-94.95,5.8,275,0
539608,2014,10,13,10/13/14,4:04:00,3,AR,5,0,1,0,0,0.05,0,34.58,-94.39,34.62,-94.35,3.66,300,0
546445,2014,10,13,10/13/14,4:19:00,3,AR,5,0,1,0,0,0.15,0,36.18,-93.88,36.22,-93.86,3,375,0
543173,2014,10,13,10/13/14,4:37:00,3,AR,5,0,2,4,1,0.2,0,33.66,-94.23,33.68,-94.27,2.51,400,0
543175,2014,10,13,10/13/14,4:43:00,3,AR,5,0,0,0,0,0.01,0,33.73,-94.23,33.73,-94.23,0.09,50,0
540907,2014,10,13,10/13/14,5:25:00,3,MO,29,0,1,0,0,0.01,0,36.5,-93.39,36.51,-93.39,0.09,75,0
540903,2014,10,13,10/13/14,5:58:00,3,MO,29,0,0,0,0,0.01,0,37.16,-93.68,37.16,-93.68,0.07,50,0
540916,2014,10,13,10/13/14,6:20:00,3,MO,29,0,0,0,0,0,0,37.35,-93.61,37.36,-93.6,0.43,100,0
539781,2014,10,13,10/13/14,6:40:00,3,AR,5,0,1,0,0,0.15,0,34.04,-92.96,34.08,-92.92,3.32,250,0
543185,2014,10,13,10/13/14,8:00:00,3,LA,22,0,1,0,0,0,0,31.98,-93.7,31.98,-93.68,0.9,200,0
539597,2014,10,13,10/13/14,8:27:00,3,AR,5,0,1,0,0,0.07,0,34.54,-92.01,34.58,-91.96,3.31,150,0
543196,2014,10,13,10/13/14,10:11:00,3,LA,22,0,1,0,0,0.25,0,32.44,-92.28,32.44,-92.27,0.7,225,0
543201,2014,10,13,10/13/14,10:16:00,3,LA,22,0,2,0,0,3.75,0,32.49,-92.24,32.53,-92.09,9.05,300,0
544345,2014,10,13,10/13/14,11:48:00,3,AR,5,0,0,0,0,0.15,0,36.44,-90.4,36.45,-90.39,0.87,100,0
548125,2014,10,13,10/13/14,11:59:00,3,IL,17,0,0,0,0,0,0,38.13,-90.01,38.13,-90.01,0.29,50,0
548126,2014,10,13,10/13/14,12:24:00,3,IL,17,0,1,0,0,0,0,38.47,-89.93,38.49,-89.92,1.38,100,0
541972,2014,10,13,10/13/14,12:30:00,3,MO,29,0,1,0,0,0.05,0,36.95,-90.11,37.07,-90.04,9.35,75,0
548154,2014,10,13,10/13/14,12:43:00,3,IL,17,0,1,0,0,0,0,38.54,-89.72,38.54,-89.72,0.25,50,0
541974,2014,10,13,10/13/14,12:45:00,3,MO,29,0,1,0,0,0.25,0,37.12,-90.04,37.22,-90,7.16,100,0
541978,2014,10,13,10/13/14,13:02:00,3,MO,29,0,1,0,0,0.02,0,37.24,-89.94,37.26,-89.91,2,50,0
545772,2014,10,13,10/13/14,14:54:00,3,IL,17,0,2,0,0,0.26,0.25,39.63,-88.96,39.77,-88.91,10,200,0
541928,2014,10,13,10/13/14,15:06:00,3,IL,17,0,1,0,0,0.01,0,38.44,-88.92,38.49,-88.89,3.52,100,0
541929,2014,10,13,10/13/14,15:07:00,3,IL,17,0,1,0,0,0.05,0,38.37,-88.76,38.38,-88.76,0.66,50,0
545776,2014,10,13,10/13/14,15:12:00,3,IL,17,0,1,0,0,0.01,0,39.82,-88.88,39.82,-88.88,0.2,50,0
540511,2014,10,13,10/13/14,15:20:00,3,FL,12,0,0,0,0,0,0,30.29,-85.18,30.32,-85.18,2.58,30,0
545777,2014,10,13,10/13/14,15:29:00,3,IL,17,0,0,0,0,0,0,40.02,-88.77,40.05,-88.75,2.75,50,0
545640,2014,10,13,10/13/14,15:43:00,3,AL,1,0,0,0,0,0,0,34.21,-88.11,34.29,-88.07,6.01,50,0
541952,2014,10,13,10/13/14,16:25:00,3,IN,18,0,1,0,0,0.03,0,38.1,-87.91,38.15,-87.88,3.75,150,0
546284,2014,10,13,10/13/14,17:09:00,3,TN,47,0,1,0,0,0.05,0,36.5,-87.3,36.55,-87.25,4.18,75,0
545655,2014,10,13,10/13/14,17:48:00,3,AL,1,0,0,0,0,0,0,34.01,-88,34.02,-87.99,1.08,150,0
540510,2014,10,13,10/13/14,18:29:00,3,FL,12,0,0,0,0,0,0,29.89,-84.91,29.89,-84.91,0.01,20,0
540210,2014,10,13,10/13/14,18:29:00,3,AL,1,0,1,1,0,0,0,34.73,-87.7,34.77,-87.66,3.48,200,0
540509,2014,10,13,10/13/14,18:50:00,3,FL,12,0,0,0,0,0,0,30.01,-84.91,30.01,-84.91,0.01,20,0
540507,2014,10,13,10/13/14,19:59:00,3,FL,12,0,0,0,0,0.01,0,30.02,-84.98,30.05,-84.98,2.07,20,0
540504,2014,10,13,10/13/14,20:58:00,3,FL,12,0,0,0,0,0,0,30.14,-84.91,30.14,-84.91,0.01,20,0
540505,2014,10,14,10/14/14,2:00:00,3,FL,12,0,0,0,0,0.02,0,30.78,-85.36,30.79,-85.34,1.73,20,0
547161,2014,10,14,10/14/14,2:40:00,3,GA,13,0,1,0,0,0.06,0,32.8,-84.71,32.86,-84.64,5.86,200,0
547172,2014,10,14,10/14/14,3:15:00,3,GA,13,0,0,0,0,0.01,0,33.66,-84.51,33.7,-84.51,2.99,75,0
547173,2014,10,14,10/14/14,3:20:00,3,GA,13,0,0,0,0,0.01,0,33.68,-84.47,33.71,-84.45,2.63,75,0
547176,2014,10,14,10/14/14,3:33:00,3,GA,13,0,0,0,0,0.04,0,33.84,-84.44,33.86,-84.45,1.07,75,0
547186,2014,10,14,10/14/14,3:43:00,3,GA,13,0,1,0,0,0.07,0,33.98,-84.39,34,-84.39,1.25,100,0
547198,2014,10,14,10/14/14,3:55:00,3,GA,13,0,1,0,0,0.1,0,34.07,-84.33,34.16,-84.25,7.51,100,0
544967,2014,10,14,10/14/14,6:11:00,3,SC,45,0,0,0,0,0,0,34.68,-83.21,34.69,-83.2,0.89,100,0
544968,2014,10,14,10/14/14,18:00:00,3,SC,45,0,0,0,0,0,0,35.12,-82.24,35.13,-82.23,1,50,0
544975,2014,10,14,10/14/14,18:48:00,3,NC,37,0,0,0,0,0.01,0.01,35.55,-82.07,35.56,-82.06,0.5,100,0
546053,2014,10,15,10/15/14,10:23:00,3,VA,51,0,0,0,0,0,0,38.78,-77.06,38.8,-77.05,2.32,75,0
546054,2014,10,15,10/15/14,11:13:00,3,MD,24,0,0,0,0,0,0,39.13,-76.83,39.13,-76.83,0.3,75,0
545155,2014,10,23,10/23/14,14:40:00,3,WA,53,0,1,0,0,0.18,0,46.13,-122.95,46.14,-122.92,1.3,66,0
544005,2014,11,16,11/16/14,19:48:00,3,LA,22,0,0,0,0,0.01,0,30.4,-90.92,30.42,-90.91,1.12,100,0
544008,2014,11,16,11/16/14,20:11:00,3,LA,22,0,1,0,0,0,0,30.56,-90.74,30.61,-90.71,3.87,300,0
545081,2014,11,16,11/16/14,20:27:00,3,MS,28,0,1,0,0,0.04,0,31.68,-88.99,31.71,-88.96,2.65,100,0
549701,2014,11,17,11/17/14,1:11:00,3,AL,1,0,1,0,0,0,0,32.7,-87.47,32.73,-87.42,3.53,300,0
548897,2014,11,17,11/17/14,1:37:00,3,AL,1,0,1,0,0,0.25,0,31.44,-88.15,31.63,-87.86,21.9,150,0
547715,2014,11,17,11/17/14,2:51:00,3,FL,12,0,0,0,0,0,0,30.3,-85.92,30.3,-85.92,0.01,50,0
548895,2014,11,17,11/17/14,3:59:00,3,AL,1,0,1,0,0,0.1,0,31.61,-86.75,31.66,-86.66,5.89,150,0
547725,2014,11,17,11/17/14,4:17:00,3,FL,12,0,2,2,0,2.05,0,30.4,-85.07,30.6,-84.78,22.21,420,0
548896,2014,11,17,11/17/14,4:25:00,3,AL,1,0,1,0,0,0.28,0,31.74,-86.43,32,-85.81,40.73,500,0
547716,2014,11,17,11/17/14,5:57:00,3,FL,12,0,0,0,0,0.01,0,30.7,-85.02,30.7,-85.01,0.5,50,0
549949,2014,11,17,11/17/14,6:24:00,3,AL,1,0,1,0,0,0,0,32.2,-85.06,32.2,-85.06,0.22,100,0
549250,2014,11,17,11/17/14,8:57:00,3,GA,13,0,1,0,0,0.01,0,32.56,-83.37,32.56,-83.37,0.05,100,0
544187,2014,11,17,11/17/14,12:00:00,3,FL,12,0,0,0,0,0.01,0,30.14,-82.28,30.15,-82.27,0.8,75,0
549950,2014,11,23,11/23/14,11:35:00,3,AL,1,0,0,0,0,0,0,32.64,-87.84,32.67,-87.83,2.05,150,0
549951,2014,11,23,11/23/14,14:03:00,3,AL,1,0,1,0,0,0.03,0,31.96,-85.09,32.15,-84.92,16.72,400,0
549857,2014,11,23,11/23/14,14:27:00,3,GA,13,0,1,0,0,0.01,0,32.03,-84.81,32.04,-84.8,0.47,100,0
550467,2014,11,23,11/23/14,14:37:00,3,GA,13,0,1,0,0,0.03,0,32.3,-84.79,32.56,-84.61,21.08,75,0
550476,2014,11,23,11/23/14,15:01:00,3,GA,13,0,0,0,0,0.01,0,32.62,-84.55,32.65,-84.52,3.16,50,0
550477,2014,11,23,11/23/14,15:20:00,3,GA,13,0,0,0,0,0.04,0,32.89,-84.35,33.02,-84.23,10.98,200,0
549832,2014,11,23,11/23/14,15:40:00,3,GA,13,0,1,0,0,0.03,0,32.88,-84.02,33.11,-83.8,20.02,70,0
550479,2014,11,23,11/23/14,15:40:00,3,GA,13,0,0,0,0,0.01,0,33.07,-84.21,33.09,-84.19,1.44,70,0
550480,2014,11,23,11/23/14,15:49:00,3,GA,13,0,1,0,0,0.03,0,33.15,-84.11,33.4,-83.89,21.55,100,0
549844,2014,11,23,11/23/14,16:10:00,3,GA,13,0,1,0,0,0.06,0,32.32,-83.63,32.34,-83.53,6.4,50,0
553278,2014,12,12,12/12/14,11:20:00,3,CA,6,0,0,0,0,0,0,33.98,-118.29,33.99,-118.28,0.73,10,0
553549,2014,12,14,12/14/14,17:09:00,3,OK,40,0,0,0,0,0,0,35.62,-97.38,35.62,-97.38,0.17,50,0
547261,2014,12,14,12/14/14,17:38:00,3,KS,20,0,0,0,0,0,0,37.29,-98.01,37.37,-97.97,5.98,100,0
545626,2014,12,15,12/15/14,17:02:00,3,MS,28,0,0,0,0,0.01,0,31.83,-89.62,31.84,-89.59,1.53,50,0
545631,2014,12,15,12/15/14,17:56:00,3,MS,28,0,0,0,0,0.01,0,32.37,-90.73,32.37,-90.71,1.17,75,0
545435,2014,12,15,12/15/14,23:18:00,3,MS,28,0,0,0,0,0,0,31.09,-90.02,31.1,-90,1.33,150,0
547874,2014,12,23,12/23/14,12:58:00,3,GA,13,0,0,0,0,0,0,30.77,-83.33,30.77,-83.33,0.1,25,0
549156,2014,12,23,12/23/14,13:19:00,3,LA,22,0,2,0,0,0.4,0,30.73,-90.48,30.76,-90.41,4.62,150,0
552175,2014,12,23,12/23/14,14:20:00,3,MS,28,0,3,50,3,25,0,31.23,-89.83,31.32,-89.65,12.51,880,0
552504,2014,12,23,12/23/14,14:45:00,3,MS,28,0,0,0,0,0,0,31.41,-89.55,31.41,-89.55,0.06,50,0
552505,2014,12,23,12/23/14,14:46:00,3,MS,28,0,0,0,0,0.02,0,31.42,-89.54,31.43,-89.53,0.24,50,0
552705,2014,12,23,12/23/14,15:22:00,3,MS,28,0,2,0,2,2.2,0,31.7,-89.22,31.76,-89.15,5.89,350,0
552506,2014,12,23,12/23/14,16:27:00,3,MS,28,0,0,0,0,0.01,0,32,-88.49,32,-88.48,0.49,100,0
553342,2014,12,24,12/24/14,9:30:00,3,NC,37,0,1,1,0,0.06,0,34.31,-77.92,34.31,-77.91,0.2,25,0
551254,2014,12,24,12/24/14,11:50:00,3,GA,13,0,1,0,0,0,0,31.41,-82.25,31.47,-82.19,5.69,100,0
546759,2014,12,24,12/24/14,16:16:00,3,OH,39,0,0,0,0,0.01,0,39.73,-82.63,39.73,-82.62,0.63,30,0
548020,2014,12,27,12/27/14,13:12:00,3,TX,48,0,0,0,0,0.01,0,30.39,-94.78,30.39,-94.78,0.23,75,0
547887,2014,12,27,12/27/14,14:00:00,3,TX,48,0,1,0,0,0.01,0,30.68,-94.26,30.72,-94.2,4.25,50,0
547888,2014,12,27,12/27/14,14:35:00,3,TX,48,0,1,0,0,0.1,0,30.86,-93.98,30.88,-93.95,1.98,150,0
547863,2014,12,29,12/29/14,10:26:00,3,GA,13,0,2,9,0,0.75,0,30.82,-83.28,30.82,-83.27,0.74,180,0
549199,2015,1,3,1/3/15,14:05:00,3,MS,28,0,0,0,0,0,0,31.43,-89.96,31.43,-89.96,0.08,50,0
549208,2015,1,3,1/3/15,14:36:00,3,MS,28,0,1,0,0,0.02,0,31.68,-89.68,31.7,-89.66,1.88,50,0
549220,2015,1,3,1/3/15,14:39:00,3,MS,28,0,1,0,0,0.04,0,31.7,-89.65,31.71,-89.63,1.03,100,0
549233,2015,1,3,1/3/15,15:04:00,3,MS,28,0,2,0,0,0.51,0,32.13,-89.07,32.22,-88.99,8.03,200,0
549251,2015,1,3,1/3/15,15:24:00,3,MS,28,0,1,0,0,0.03,0,32.27,-88.93,32.38,-88.83,9.89,100,0
549262,2015,1,3,1/3/15,15:48:00,3,MS,28,0,1,0,0,0.05,0,32.47,-88.74,32.51,-88.7,3.56,50,0
556256,2015,1,3,1/3/15,16:06:00,3,AL,1,0,0,0,0,0,0,32.43,-88.37,32.44,-88.36,0.67,100,0
549313,2015,1,3,1/3/15,16:31:00,3,MS,28,0,1,0,0,0.02,0,32.49,-88.48,32.5,-88.44,2.57,50,0
556257,2015,1,3,1/3/15,16:36:00,3,AL,1,0,1,0,0,0,0,32.81,-88.29,32.82,-88.28,1.23,200,0
555405,2015,1,3,1/3/15,16:52:00,3,AL,1,0,0,0,0,0.01,0,31.66,-87.17,31.66,-87.16,0.11,50,0
549290,2015,1,3,1/3/15,16:53:00,3,MS,28,0,0,0,0,0.01,0,33.73,-88.29,33.73,-88.29,0.25,50,0
556258,2015,1,3,1/3/15,16:55:00,3,AL,1,0,1,0,0,0,0,32.96,-88.13,32.98,-88.12,1.61,400,0
556262,2015,1,3,1/3/15,17:19:00,3,AL,1,0,0,0,0,0,0,33.12,-87.84,33.14,-87.83,1.27,100,0
556265,2015,1,3,1/3/15,17:23:00,3,AL,1,0,0,0,0,0,0,34.18,-87.95,34.18,-87.95,0.28,60,0
555406,2015,1,4,1/4/15,3:11:00,3,AL,1,0,2,0,0,0.2,0,31.57,-86.38,31.71,-86.2,14.32,100,0
550942,2015,1,4,1/4/15,6:27:00,3,AL,1,0,0,0,0,0.01,0,31.3,-85.56,31.31,-85.54,1.5,50,0
550943,2015,1,4,1/4/15,6:30:00,3,AL,1,0,0,0,0,0.01,0,31.32,-85.5,31.32,-85.5,0.02,50,0
550941,2015,1,4,1/4/15,7:25:00,3,AL,1,0,0,0,0,0,0,31.52,-85.09,31.52,-85.08,0.56,50,0
550957,2015,1,4,1/4/15,10:27:00,3,GA,13,0,1,0,0,0,0,31.35,-83.62,31.36,-83.62,0.33,100,0
555626,2015,1,4,1/4/15,10:32:00,3,GA,13,0,0,0,0,0.01,0,32.12,-83.5,32.12,-83.5,0.16,50,0
555633,2015,1,4,1/4/15,10:44:00,3,GA,13,0,0,0,0,0.01,0,32.17,-83.36,32.19,-83.32,2.18,100,0
550959,2015,1,4,1/4/15,10:45:00,3,GA,13,0,1,0,0,0.01,0,31.42,-83.39,31.42,-83.39,0.27,100,0
555634,2015,1,4,1/4/15,10:55:00,3,GA,13,0,1,0,0,0,0,32.22,-83.24,32.23,-83.23,0.32,120,0
552418,2015,1,4,1/4/15,12:03:00,3,GA,13,0,1,2,0,0,0,31.53,-82.43,31.57,-82.36,4.81,50,0
555383,2015,1,4,1/4/15,14:03:00,3,GA,13,0,1,0,0,0,0,32.04,-81.23,32.06,-81.19,3,440,0
553878,2015,1,18,1/18/15,16:18:00,3,WA,53,0,1,0,0,0,0,47.33,-122.59,47.33,-122.59,4.1,175,0
550096,2015,1,24,1/24/15,2:42:00,3,FL,12,0,0,0,0,0.02,0,26.99,-82.29,27.01,-82.26,2.38,50,0
550341,2015,1,24,1/24/15,2:45:00,3,FL,12,0,0,0,0,0.01,0,27.01,-82.26,27.02,-82.24,2.51,50,0
560385,2015,2,5,2/5/15,6:36:00,3,FL,12,0,1,0,0,0.01,0,26.38,-80.15,26.39,-80.15,0.3,70,0
565137,2015,2,5,2/5/15,6:37:00,3,FL,12,0,0,0,0,0.01,0,26.39,-80.14,26.39,-80.13,1.1,50,0
560640,2015,2,23,2/23/15,13:40:00,3,CA,6,0,0,0,0,0,0,35.48,-119.79,35.48,-119.79,0.5,50,0
563206,2015,3,24,3/24/15,18:11:00,3,AR,5,0,0,0,0,0,0,36.46,-92.85,36.46,-92.84,0.6,30,0
560160,2015,3,25,3/25/15,16:21:00,3,OK,40,0,2,30,1,2.1,0,36.18,-96.3,36.13,-96.12,11.1,800,0
560282,2015,3,25,3/25/15,16:26:00,3,AR,5,0,1,0,0,0.25,0,36.26,-93.83,36.28,-93.76,3.9,650,0
560284,2015,3,25,3/25/15,16:32:00,3,AR,5,0,0,0,0,0.03,0,36.27,-93.77,36.28,-93.76,1,200,0
560273,2015,3,25,3/25/15,17:01:00,3,OK,40,0,0,0,0,0.2,0,36.17,-95.88,36.15,-95.85,2.3,600,0
562009,2015,3,25,3/25/15,17:07:00,3,MO,29,0,0,0,0,0.01,0,37.03,-91.82,37.03,-91.81,0.62,100,0
568695,2015,3,25,3/25/15,17:12:00,3,OK,40,0,0,0,0,0,0,35.46,-97.83,35.46,-97.82,0.66,50,0
611520,2015,3,25,3/25/15,17:29:00,3,OK,40,0,0,0,0,0,0,35.48,-97.64,35.48,-97.64,0.2,30,0
568694,2015,3,25,3/25/15,17:34:00,3,OK,40,0,2,7,0,50,0,35.35,-97.57,35.28,-97.38,11.21,50,0
560277,2015,3,25,3/25/15,18:02:00,3,OK,40,0,0,0,0,0,0,36.12,-95.39,36.12,-95.39,0.1,50,0
560280,2015,3,25,3/25/15,19:06:00,3,OK,40,0,0,0,0,0,0,36.12,-94.66,36.12,-94.66,0.1,50,0
